Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Family structure,M5H,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,35.0
Family structure,M5H,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,0.0
Family structure,M5H,  Non-family household,Total number of private households,  Non-family household,,,,,60.0
Family structure,M5H,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,60.0
Family structure,M5H,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,0.0
Family structure,M5H,Number of persons in private households,Number of persons in private households,,,,,,295.0
Family structure,M5H,Average number of persons per household,Average number of persons per household,,,,,,2.3
Family structure,M5H,Total number of census families,Total number of census families,,,,,,75.0
Family structure,M5H,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,25.0
Family structure,M5H,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,15.0
Family structure,M5H,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,30.0
Family structure,M5H,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,0.0
Family structure,M5H,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,65.0
Family structure,M5H,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,65.0
Family structure,M5H,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,30.0
Family structure,M5H,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,40.0
Family structure,M5H,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,0.0
Family structure,M5H,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,30.0
Family structure,M5H,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,0.0
Family structure,M5H,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,0.0
Family structure,M5H,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,0.0
Family structure,M5H,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,0.0
Family structure,M5H,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,0.0
Family structure,M5H,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,0.0
Family structure,M5H,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,0.0
Family structure,M5H,Total lone-parent families,Total lone-parent families,,,,,,10.0
Family structure,M5H,  Male parent,Total lone-parent families,  Male parent,,,,,0.0
Family structure,M5H,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,0.0
Family structure,M5H,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,0.0
Family structure,M5H,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,0.0
Family structure,M5H,  Female parent,Total lone-parent families,  Female parent,,,,,10.0
Family structure,M5H,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,0.0
Family structure,M5H,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,10.0
Family structure,M5H,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,0.0
Family structure,M5H,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,90.0
Family structure,M5H,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,50.0
Family structure,M5H,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,20.0
Family structure,M5H,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,0.0
Family structure,M5H,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,20.0
Family structure,M5H,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,0.0
Family structure,M5H,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.2
Family structure,M5H,Total number of persons in private households,Total number of persons in private households,,,,,,290.0
Family structure,M5H,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,60.0
Family structure,M5H,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,0.0
Family structure,M5H,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,10.0
Family structure,M5H,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,55.0
Family structure,M5H,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,230.0
Family structure,M5H,Average number of persons per census family,Average number of persons per census family,,,,,,3.1
Family structure,M5H,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,30.0
Family structure,M5H,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,0.0
