Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M5A,Total population (i),Total population (i),,,,,,28585.0
Age and gender,M5A,"  Male, Total",Total population (i),"  Male, Total",,,,,14910.0
Age and gender,M5A,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,855.0
Age and gender,M5A,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,790.0
Age and gender,M5A,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,820.0
Age and gender,M5A,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,740.0
Age and gender,M5A,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1240.0
Age and gender,M5A,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1940.0
Age and gender,M5A,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1845.0
Age and gender,M5A,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1305.0
Age and gender,M5A,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1255.0
Age and gender,M5A,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,900.0
Age and gender,M5A,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,755.0
Age and gender,M5A,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,710.0
Age and gender,M5A,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,665.0
Age and gender,M5A,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,770.0
Age and gender,M5A,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,325.0
Age and gender,M5A,"   Female, total",Total population (i),"   Female, total",,,,,13675.0
Age and gender,M5A,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,790.0
Age and gender,M5A,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,880.0
Age and gender,M5A,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,740.0
Age and gender,M5A,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,815.0
Age and gender,M5A,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1080.0
Age and gender,M5A,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1625.0
Age and gender,M5A,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1570.0
Age and gender,M5A,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1245.0
Age and gender,M5A,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1060.0
Age and gender,M5A,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,725.0
Age and gender,M5A,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,540.0
Age and gender,M5A,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,475.0
Age and gender,M5A,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,645.0
Age and gender,M5A,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,825.0
Age and gender,M5A,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,655.0
Age and gender,M5B,Total population (i),Total population (i),,,,,,5420.0
Age and gender,M5B,"  Male, Total",Total population (i),"  Male, Total",,,,,2955.0
Age and gender,M5B,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,75.0
Age and gender,M5B,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,45.0
Age and gender,M5B,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,40.0
Age and gender,M5B,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,40.0
Age and gender,M5B,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,425.0
Age and gender,M5B,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,530.0
Age and gender,M5B,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,480.0
Age and gender,M5B,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,270.0
Age and gender,M5B,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,280.0
Age and gender,M5B,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,110.0
Age and gender,M5B,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,175.0
Age and gender,M5B,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,120.0
Age and gender,M5B,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,90.0
Age and gender,M5B,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,155.0
Age and gender,M5B,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,120.0
Age and gender,M5B,"   Female, total",Total population (i),"   Female, total",,,,,2460.0
Age and gender,M5B,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,95.0
Age and gender,M5B,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,50.0
Age and gender,M5B,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,50.0
Age and gender,M5B,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,40.0
Age and gender,M5B,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,465.0
Age and gender,M5B,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,500.0
Age and gender,M5B,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,305.0
Age and gender,M5B,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,215.0
Age and gender,M5B,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,120.0
Age and gender,M5B,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,125.0
Age and gender,M5B,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,140.0
Age and gender,M5B,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,70.0
Age and gender,M5B,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,105.0
Age and gender,M5B,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,110.0
Age and gender,M5B,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,85.0
Age and gender,M5C,Total population (i),Total population (i),,,,,,770.0
Age and gender,M5C,"  Male, Total",Total population (i),"  Male, Total",,,,,420.0
Age and gender,M5C,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,10.0
Age and gender,M5C,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,15.0
Age and gender,M5C,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,10.0
Age and gender,M5C,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,0.0
Age and gender,M5C,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,35.0
Age and gender,M5C,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,80.0
Age and gender,M5C,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,70.0
Age and gender,M5C,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,60.0
Age and gender,M5C,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,35.0
Age and gender,M5C,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,35.0
Age and gender,M5C,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,25.0
Age and gender,M5C,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,25.0
Age and gender,M5C,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,10.0
Age and gender,M5C,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,10.0
Age and gender,M5C,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,10.0
Age and gender,M5C,"   Female, total",Total population (i),"   Female, total",,,,,355.0
Age and gender,M5C,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,10.0
Age and gender,M5C,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,0.0
Age and gender,M5C,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,0.0
Age and gender,M5C,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,10.0
Age and gender,M5C,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,60.0
Age and gender,M5C,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,75.0
Age and gender,M5C,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,55.0
Age and gender,M5C,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,50.0
Age and gender,M5C,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,30.0
Age and gender,M5C,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,25.0
Age and gender,M5C,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,20.0
Age and gender,M5C,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,10.0
Age and gender,M5C,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,15.0
Age and gender,M5C,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,0.0
Age and gender,M5C,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,0.0
Age and gender,M5E,Total population (i),Total population (i),,,,,,2255.0
Age and gender,M5E,"  Male, Total",Total population (i),"  Male, Total",,,,,1150.0
Age and gender,M5E,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,15.0
Age and gender,M5E,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,20.0
Age and gender,M5E,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,10.0
Age and gender,M5E,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,20.0
Age and gender,M5E,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,105.0
Age and gender,M5E,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,260.0
Age and gender,M5E,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,185.0
Age and gender,M5E,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,130.0
Age and gender,M5E,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,115.0
Age and gender,M5E,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,65.0
Age and gender,M5E,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,80.0
Age and gender,M5E,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,35.0
Age and gender,M5E,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,45.0
Age and gender,M5E,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,55.0
Age and gender,M5E,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,10.0
Age and gender,M5E,"   Female, total",Total population (i),"   Female, total",,,,,1100.0
Age and gender,M5E,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,50.0
Age and gender,M5E,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,10.0
Age and gender,M5E,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,20.0
Age and gender,M5E,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,40.0
Age and gender,M5E,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,105.0
Age and gender,M5E,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,305.0
Age and gender,M5E,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,195.0
Age and gender,M5E,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,75.0
Age and gender,M5E,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,60.0
Age and gender,M5E,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,75.0
Age and gender,M5E,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,30.0
Age and gender,M5E,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,55.0
Age and gender,M5E,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,30.0
Age and gender,M5E,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,60.0
Age and gender,M5E,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,10.0
